"Data","ABREU E LIMA","AFOGADOS DA INGAZEIRA","AFRANIO","AGRESTINA","AGUA PRETA","AGUAS BELAS","ALAGOINHA","ALIANCA","ALTINHO","AMARAJI","ANGELIM","ARACOIABA","ARARIPINA","ARCOVERDE","BARRA DE GUABIRABA","BARREIROS","BELEM DE MARIA","BELEM DO SAO FRANCISCO","BELO JARDIM","BETANIA","BEZERROS","BODOCO","BOM CONSELHO","BOM JARDIM","BONITO","BREJAO","BREJINHO","BREJO DA MADRE DE DEUS","BUENOS AIRES","BUIQUE","CABO DE SANTO AGOSTINHO","CABROBO","CACHOEIRINHA","CAETES","CALCADO","CALUMBI","CAMARAGIBE","CAMOCIM DE SAO FELIX","CAMUTANGA","CANHOTINHO","CAPOEIRAS","CARNAIBA","CARNAUBEIRA DA PENHA","CARPINA","CARUARU","CASINHAS","CATENDE","CEDRO","CHA DE ALEGRIA","CHA GRANDE","CONDADO","CORRENTES","CORTES","CUMARU","CUPIRA","CUSTODIA","DORMENTES","ESCADA","EXU","FEIRA NOVA","FERNANDO DE NORONHA","FERREIROS","FLORES","FLORESTA","FREI MIGUELINHO","GAMELEIRA","GARANHUNS","GLORIA DO GOITA","GOIANA","GRANITO","GRAVATA","IATI","IBIMIRIM","IBIRAJUBA","IGARASSU","IGUARACY","ILHA DE ITAMARACA","INAJA","INGAZEIRA","IPOJUCA","IPUBI","ITACURUBA","ITAIBA","ITAMBE","ITAPETIM","ITAPISSUMA","ITAQUITINGA","JABOATAO DOS GUARARAPES","JAQUEIRA","JATAUBA","JATOBA","JOAO ALFREDO","JOAQUIM NABUCO","JUCATI","JUPI","JUREMA","LAGOA DE ITAENGA","LAGOA DO CARRO","LAGOA DO OURO","LAGOA DOS GATOS","LAGOA GRANDE","LAJEDO","LIMOEIRO","MACAPARANA","MACHADOS","MANARI","MARAIAL","MIRANDIBA","MOREILANDIA","MORENO","NAZARE DA MATA","OLINDA","OROBO","OROCO","OURICURI","PALMARES","PALMEIRINA","PANELAS","PARANATAMA","PARNAMIRIM","PASSIRA","PAUDALHO","PAULISTA","PEDRA","PESQUEIRA","PETROLANDIA","PETROLINA","POCAO","POMBOS","PRIMAVERA","QUIPAPA","QUIXABA","RECIFE","RIACHO DAS ALMAS","RIBEIRAO","RIO FORMOSO","SAIRE","SALGADINHO","SALGUEIRO","SALOA","SANHARO","SANTA CRUZ","SANTA CRUZ DA BAIXA VERDE","SANTA CRUZ DO CAPIBARIBE","SANTA FILOMENA","SANTA MARIA DA BOA VISTA","SANTA MARIA DO CAMBUCA","SANTA TEREZINHA","SAO BENEDITO DO SUL","SAO BENTO DO UNA","SAO CAITANO","SAO JOAO","SAO JOAQUIM DO MONTE","SAO JOSE DA COROA GRANDE","SAO JOSE DO BELMONTE","SAO JOSE DO EGITO","SAO LOURENCO DA MATA","SAO VICENTE FERRER","SERRA TALHADA","SERRITA","SERTANIA","SIRINHAEM","SOLIDAO","SURUBIM","TABIRA","TACAIMBO","TACARATU","TAMANDARE","TAQUARITINGA DO NORTE","TEREZINHA","TERRA NOVA","TIMBAUBA","TORITAMA","TRACUNHAEM","TRINDADE","TRIUNFO","TUPANATINGA","TUPARETAMA","VENTUROSA","VERDEJANTE","VERTENTE DO LERIO","VERTENTES","VICENCIA","VITORIA DE SANTO ANTAO","XEXEU"
"11 Jun",8,4,1,10,27,15,5,3,3,0,0,0,8,4,0,0,0,0,2,0,4,0,1,1,4,0,0,17,2,1,12,0,1,2,6,0,13,4,1,0,1,1,0,2,39,0,6,0,0,8,3,0,0,1,6,0,4,4,0,1,0,0,0,0,0,4,2,0,29,0,4,0,1,0,8,0,0,0,0,6,1,0,2,11,0,1,2,93,8,3,0,2,0,2,0,0,0,0,0,2,0,2,19,5,5,0,0,0,0,1,2,38,0,0,1,11,0,0,0,1,3,3,56,0,3,1,5,0,2,3,3,0,308,0,2,3,0,5,1,1,0,0,0,11,0,0,0,2,0,15,0,0,4,8,5,0,9,4,20,1,7,1,0,5,4,18,2,6,0,0,0,3,2,2,2,0,0,0,0,0,0,0,2,10,6
"12 Jun",7,5,0,13,14,7,0,2,1,5,0,2,3,14,5,2,1,0,1,0,8,0,4,1,3,0,2,1,0,1,8,0,4,3,0,0,16,3,4,0,0,3,0,8,26,0,15,0,1,0,4,1,6,0,1,1,3,17,0,17,0,0,0,0,1,5,5,3,9,0,7,0,5,0,10,0,1,0,0,1,0,0,0,2,0,9,0,49,0,3,0,6,3,0,0,0,0,1,0,0,0,1,16,2,0,0,5,0,0,5,1,28,0,1,2,28,0,1,0,0,2,7,21,0,5,0,1,2,4,1,7,2,181,1,2,0,0,1,1,3,8,0,0,7,0,2,0,0,1,7,2,1,9,2,1,1,6,10,2,0,0,1,0,18,4,20,3,17,0,0,0,21,7,0,2,2,0,2,0,0,0,0,0,19,6
"13 Jun",6,2,0,1,18,0,0,2,8,2,0,1,0,8,1,2,0,0,0,0,3,0,0,1,1,0,0,1,0,0,30,2,3,0,0,1,22,1,0,6,0,1,0,5,46,0,4,0,3,1,5,0,0,0,0,0,1,5,0,2,0,1,1,0,0,1,7,2,4,0,6,0,1,0,7,0,3,0,0,13,1,0,1,2,0,1,0,43,3,2,0,2,4,0,2,0,0,1,0,15,0,1,5,4,0,0,0,0,0,2,3,27,1,0,0,17,0,0,1,0,2,4,49,0,1,0,7,0,7,0,12,1,236,0,3,0,0,0,1,0,0,0,1,4,0,0,0,0,0,2,6,0,5,1,2,0,4,1,0,1,0,1,0,2,2,1,1,1,1,0,0,28,1,0,0,0,0,2,3,0,0,0,0,18,3
"14 Jun",3,1,0,1,13,9,0,0,0,3,0,0,1,3,2,1,1,0,2,0,1,0,0,1,2,0,0,13,0,0,5,0,0,0,1,0,8,0,0,2,0,1,0,2,79,0,2,0,0,0,2,1,0,0,1,0,1,1,2,3,1,7,0,7,0,4,3,0,3,0,2,0,0,0,4,0,1,0,0,4,1,0,0,12,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0,3,0,3,0,0,0,2,26,0,0,0,8,1,7,0,0,0,3,15,1,1,1,7,0,4,0,10,0,151,0,0,0,0,1,3,0,1,0,0,6,0,0,0,0,0,3,1,1,0,2,1,0,3,5,4,1,0,0,0,10,5,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,13,0
"15 Jun",3,0,0,1,2,0,0,0,1,1,0,0,0,3,0,1,1,0,1,0,4,0,2,1,0,0,1,1,0,0,5,0,2,0,0,0,3,0,0,0,0,0,0,1,19,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,1,0,0,6,0,0,1,1,0,0,5,0,0,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,0,1,4,0,0,0,0,0,1,15,0,0,0,5,1,0,0,1,1,80,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,2,3
"16 Jun",8,4,0,4,5,4,2,0,5,1,1,1,19,5,2,0,0,0,4,0,5,0,3,2,4,0,0,3,1,1,19,4,6,1,1,2,22,1,1,2,0,3,0,8,68,0,6,1,17,1,5,0,0,3,1,3,2,4,1,0,0,0,2,0,13,4,4,3,10,0,1,0,2,0,8,0,0,0,0,21,2,0,5,19,0,1,4,41,1,2,0,1,1,1,0,0,0,4,0,2,0,7,2,2,1,0,2,0,1,5,6,37,1,0,2,14,0,0,0,6,9,9,25,0,5,3,2,0,1,0,4,0,182,0,2,2,0,1,1,1,1,0,0,21,0,0,2,0,0,22,1,0,0,7,15,6,6,1,4,1,0,0,0,18,11,1,0,2,0,0,0,6,0,0,1,0,1,1,1,0,2,0,0,33,4
"17 Jun",1,4,0,1,24,5,2,0,2,1,0,1,5,7,1,4,0,0,2,0,11,1,2,2,3,0,0,0,0,5,10,4,5,3,0,5,11,5,3,2,0,4,0,4,65,1,0,5,3,11,4,1,6,0,17,10,0,0,0,13,0,0,0,3,0,0,11,3,8,0,1,0,1,0,0,0,0,0,1,4,0,0,3,10,2,2,2,64,0,5,0,2,3,0,0,1,0,0,0,0,0,2,11,2,6,0,0,0,0,3,2,39,0,0,1,32,0,2,0,0,4,16,18,0,6,6,6,0,4,0,3,0,247,0,0,1,0,1,2,0,1,0,0,18,0,0,0,1,0,3,0,0,1,4,4,0,6,1,27,0,17,2,0,14,3,0,0,0,1,0,1,1,2,0,2,0,0,1,2,0,1,8,3,42,10
"18 Jun",5,3,0,7,6,19,1,0,1,0,0,0,15,5,0,3,2,0,7,1,1,1,5,3,4,0,3,11,0,0,16,0,0,0,2,0,12,2,11,1,2,1,1,2,50,2,16,3,1,8,7,3,1,3,4,0,7,3,0,1,0,0,0,0,1,0,17,6,5,0,4,0,2,1,3,0,0,1,3,5,6,0,0,7,0,2,1,138,0,4,0,0,3,0,3,0,0,0,0,9,1,3,17,2,0,0,3,0,0,4,0,60,0,0,2,57,0,0,0,0,2,6,27,1,9,2,20,0,6,0,19,0,229,4,1,16,0,4,1,0,0,0,0,3,0,1,0,0,0,5,2,2,10,7,2,6,15,1,49,1,4,13,0,4,6,1,0,15,0,1,0,11,0,0,2,0,0,1,1,0,0,0,0,27,2
"19 Jun",6,3,0,8,28,8,0,14,12,1,0,0,4,2,1,0,0,0,1,0,4,0,3,7,2,0,2,3,3,2,9,2,0,0,2,1,11,1,1,0,1,5,0,3,109,0,3,1,6,1,10,1,0,2,4,4,7,1,0,36,0,8,0,0,0,6,8,4,18,0,4,0,2,0,8,0,0,0,0,4,3,0,7,51,0,0,3,55,0,0,0,2,1,2,2,1,0,1,1,22,0,12,10,1,0,0,9,0,0,2,1,74,14,1,1,22,0,3,0,0,1,2,19,0,5,2,40,0,9,1,1,1,201,4,2,0,0,0,1,3,3,0,0,3,0,0,1,1,0,2,3,0,0,4,0,1,5,5,4,1,3,1,1,15,4,4,1,2,0,0,0,10,0,0,2,0,0,0,1,0,0,0,6,13,4
"20 Jun",2,5,0,10,8,8,4,2,2,3,0,0,11,9,8,6,3,0,2,0,10,0,4,8,2,0,2,4,0,2,2,1,3,3,0,4,14,1,0,6,1,1,0,7,58,0,0,5,1,8,0,9,13,0,29,0,11,0,1,8,0,0,2,3,4,2,11,8,9,0,2,0,1,1,6,0,1,0,0,15,9,0,3,14,3,13,7,97,5,1,0,1,0,0,0,1,0,3,1,5,0,3,20,3,4,0,5,0,0,4,0,98,21,0,1,57,0,11,0,2,3,17,28,1,4,1,162,0,13,0,5,0,187,5,5,0,0,0,0,0,0,0,0,7,1,1,1,0,1,3,6,1,8,9,14,0,6,6,25,2,0,4,1,5,5,0,1,17,1,4,0,3,8,0,1,0,0,0,0,0,0,13,5,27,13
"21 Jun",6,7,0,5,27,10,0,24,4,0,0,2,9,2,2,7,5,0,4,0,3,1,1,1,1,0,2,13,2,1,9,4,0,1,0,0,9,1,0,0,0,4,0,2,68,4,8,0,1,7,3,7,3,3,8,6,11,0,0,0,0,1,4,1,1,2,6,7,7,0,8,0,0,0,5,0,2,0,0,4,0,0,2,2,0,4,0,49,3,1,0,1,0,0,1,2,0,0,0,30,0,7,6,4,4,0,0,0,0,2,2,36,0,0,2,8,0,9,0,0,20,3,23,0,3,2,14,0,0,1,14,0,234,2,1,0,0,0,2,1,1,0,0,16,0,0,2,0,0,1,2,0,1,5,0,7,6,12,18,0,6,0,0,3,1,0,0,1,0,1,0,17,2,2,1,3,2,0,5,0,0,2,21,5,1
"22 Jun",5,0,0,1,2,2,0,1,0,0,0,0,10,4,1,2,0,0,0,0,0,0,4,1,1,0,0,0,0,0,5,3,0,1,2,0,8,2,0,2,1,0,0,6,33,0,2,0,4,7,0,0,0,0,1,0,1,1,1,0,0,0,0,3,1,2,7,2,2,0,2,1,0,0,1,0,0,0,0,5,0,0,0,23,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,2,10,0,0,0,0,0,0,0,0,0,1,15,0,1,0,12,0,8,0,2,2,66,0,0,1,0,0,0,0,0,0,0,6,0,2,0,0,1,4,2,0,0,3,7,1,3,0,3,2,1,0,0,5,0,0,0,0,0,0,0,15,1,0,0,0,0,0,1,1,0,0,1,7,2
"23 Jun",0,1,0,1,2,1,0,12,0,0,0,1,2,0,0,2,0,0,3,0,7,0,1,0,1,0,1,0,0,2,2,0,4,0,0,0,1,1,0,1,0,2,0,2,43,6,5,0,4,0,0,0,0,0,1,0,1,3,0,0,3,2,0,0,0,2,2,1,1,0,0,0,0,0,1,0,1,0,1,3,2,0,1,2,0,1,0,16,0,0,0,0,5,0,0,1,0,1,0,19,0,0,2,0,0,0,0,0,0,2,0,18,3,1,2,14,0,4,0,0,0,4,12,0,0,0,3,0,2,0,7,0,39,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,0,1,0,17,4,2,1,0,2,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1
"24 Jun",4,5,1,16,17,4,2,15,16,2,0,1,11,3,1,4,0,0,0,1,10,7,2,6,3,0,2,4,2,3,11,7,9,0,2,7,10,1,14,2,0,2,0,3,63,0,7,7,2,1,7,2,0,0,15,6,9,1,0,0,0,2,0,3,0,2,19,1,4,0,8,0,0,0,4,0,2,0,0,10,0,0,6,25,2,0,1,50,3,7,0,1,6,10,13,0,0,1,0,4,2,2,19,10,0,0,12,0,1,0,3,70,0,0,1,54,0,5,0,1,0,4,19,1,18,7,27,0,0,1,0,1,257,20,6,1,0,0,1,0,1,0,0,2,0,0,0,0,1,11,0,0,3,11,8,0,3,2,7,0,1,21,0,2,0,0,1,13,0,0,0,8,1,0,17,0,0,3,0,0,1,6,1,2,2
"25 Jun",4,5,1,4,32,8,3,1,1,1,1,0,3,6,2,0,0,0,0,0,1,1,8,4,5,0,1,3,0,1,6,1,1,0,0,0,9,1,0,2,4,2,0,1,65,0,4,3,1,4,0,4,5,6,20,2,16,1,0,1,7,0,0,2,0,0,10,1,25,0,1,0,0,1,6,0,2,1,0,13,1,0,0,13,1,0,1,128,2,3,0,1,3,0,3,3,0,0,1,8,0,4,12,8,0,0,0,0,1,4,1,22,0,0,4,38,0,2,0,0,0,2,21,0,61,1,46,2,5,0,0,0,190,8,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,2,5,0,5,2,1,3,2,6,27,0,0,0,2,15,0,1,1,2,3,0,0,17,9,0,2,11,0,0,0,3,0,0,9,23,0
"26 Jun",2,1,0,10,8,1,1,2,0,0,1,0,8,33,4,1,0,0,4,2,0,0,1,0,1,0,0,4,1,0,2,0,1,2,0,0,6,0,0,1,1,0,0,7,74,0,5,2,1,5,0,0,1,0,1,0,0,2,2,0,1,0,0,1,0,0,9,0,2,0,7,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,15,1,0,0,1,2,0,0,0,0,0,1,3,1,1,4,2,0,0,8,0,0,1,0,28,1,0,0,5,0,0,0,0,0,2,23,1,17,1,11,0,0,1,0,0,110,0,0,0,0,0,0,0,1,0,0,90,0,0,2,0,0,3,3,0,2,3,1,0,0,1,7,0,1,1,1,12,0,0,1,0,1,0,0,0,57,0,1,0,0,0,3,0,0,0,0,9,4
"27 Jun",10,7,1,7,40,9,0,1,7,1,0,2,4,6,4,0,1,0,3,0,15,7,7,9,2,0,0,15,0,0,8,13,8,3,1,0,14,3,1,4,1,0,0,8,61,0,28,6,0,0,1,3,0,0,2,1,0,5,3,1,0,0,2,2,0,7,15,3,6,1,2,0,4,0,3,0,2,0,0,5,4,0,1,14,2,4,2,72,6,0,2,1,11,6,11,1,0,1,2,5,1,3,7,7,0,0,4,0,1,4,6,93,0,0,1,37,0,5,1,2,2,20,30,0,1,7,16,0,28,0,1,0,166,15,2,2,0,1,2,0,1,0,3,65,0,1,0,0,3,5,5,1,3,2,2,2,6,4,37,0,0,1,1,6,8,0,5,21,0,0,0,9,24,1,7,5,8,2,1,0,1,0,0,37,5
"28 Jun",3,2,0,6,8,12,0,0,11,3,6,0,6,14,0,1,3,0,16,0,3,1,0,1,1,0,0,18,0,1,4,2,4,6,0,1,13,2,13,0,7,0,0,4,44,1,22,0,4,0,6,0,0,0,25,0,19,2,0,16,0,0,0,0,0,2,9,2,2,0,6,0,0,0,4,0,5,0,0,13,4,0,0,15,0,0,0,65,3,2,0,0,1,9,6,0,0,0,2,0,0,5,4,8,0,0,12,0,0,1,0,38,0,0,3,6,0,3,1,0,20,9,25,1,13,1,62,0,14,1,8,0,137,4,2,1,0,0,3,2,1,0,0,51,0,0,0,0,0,5,0,0,0,1,3,2,3,8,22,1,10,7,0,8,0,0,3,1,1,0,0,2,2,0,2,2,2,0,0,0,0,5,9,6,5
"29 Jun",0,1,0,2,1,2,9,0,0,1,2,1,7,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,2,4,0,1,0,3,2,0,0,0,0,0,2,48,0,2,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,3,1,4,4,0,1,0,0,0,1,0,1,0,0,9,0,0,0,2,2,0,1,10,5,0,0,2,2,0,1,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,7,0,0,2,4,0,10,0,0,0,4,7,0,0,0,10,0,1,0,0,1,78,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,7,1,1,2,3,6,0,3,15,4,1,0,0,0,3,7,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,13,0
"30 Jun",0,1,0,8,1,3,6,1,2,0,0,1,3,3,2,1,0,0,2,2,5,1,0,0,3,0,0,1,0,1,3,4,1,0,0,0,1,0,0,4,0,0,0,1,56,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,4,0,2,1,0,3,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,16,5,2,0,0,1,0,1,1,0,1,0,1,0,2,5,1,0,0,1,0,0,4,0,12,0,0,3,2,0,11,0,0,3,4,11,0,0,0,7,0,8,0,8,0,73,1,1,1,0,0,5,0,0,1,0,24,0,0,0,0,0,4,3,0,1,1,1,0,5,0,6,2,0,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0
"01 Jul",4,1,0,3,0,13,2,4,13,1,0,2,0,12,0,0,0,0,15,0,4,0,0,0,0,0,1,11,0,0,1,5,11,0,0,0,3,0,3,3,0,0,0,2,49,0,12,1,2,0,1,4,0,2,0,1,3,2,0,10,0,1,0,3,0,0,18,3,4,0,1,1,0,1,4,0,4,0,0,5,0,0,0,8,0,0,5,59,0,1,0,5,0,1,9,0,0,0,1,0,0,2,4,0,1,0,1,2,0,2,2,30,0,0,4,33,0,1,0,1,0,5,9,3,3,6,42,0,2,0,0,0,166,2,1,0,0,0,2,1,0,0,0,27,0,0,1,0,0,5,0,1,13,5,1,0,2,1,31,0,14,0,0,10,7,0,6,1,1,0,0,21,15,0,1,0,2,0,0,0,0,0,5,10,1
"02 Jul",5,9,0,3,14,13,0,29,2,4,2,1,11,16,0,1,1,0,39,1,4,3,10,1,3,1,0,3,2,7,23,15,3,7,2,0,27,4,0,0,4,4,0,6,124,0,9,0,5,0,0,1,4,0,2,11,4,2,0,12,1,0,0,6,1,3,4,1,6,0,4,0,1,0,5,0,2,1,0,5,4,0,2,11,0,1,0,115,2,11,1,2,1,13,6,1,0,0,0,0,2,9,7,8,5,0,6,1,1,1,1,50,1,0,4,14,0,12,0,1,1,8,29,0,2,2,41,0,1,0,18,0,208,1,2,10,0,0,3,0,0,0,1,33,1,2,9,0,2,5,1,0,4,9,11,1,8,1,83,0,3,1,0,28,6,0,7,9,0,0,0,8,9,0,4,1,0,0,3,0,0,0,0,34,3
"03 Jul",5,1,0,13,7,14,6,4,32,1,1,0,5,14,14,4,1,0,11,0,12,4,6,19,6,9,0,17,0,4,6,5,7,2,1,0,9,3,10,2,4,2,3,2,126,0,20,0,1,0,9,0,0,1,15,0,4,3,1,7,0,0,1,2,2,2,10,6,10,0,2,0,1,0,7,0,1,0,0,11,3,1,0,13,0,0,0,24,0,0,0,1,12,5,4,1,0,1,1,0,0,3,25,3,1,0,13,0,0,0,3,55,1,0,4,10,0,22,0,0,1,9,16,5,27,0,44,0,0,1,0,1,152,15,1,5,0,2,3,1,0,1,0,64,0,0,1,1,0,10,4,0,1,0,2,5,3,4,20,4,5,11,0,13,0,0,24,11,0,0,0,4,30,2,4,3,2,0,0,0,3,1,4,3,3
"04 Jul",7,4,0,15,8,9,1,1,2,0,0,0,4,4,2,2,2,0,37,0,11,1,7,2,8,0,0,28,0,1,65,7,3,3,1,0,4,0,5,0,0,0,0,2,79,0,9,1,1,0,1,4,1,0,14,0,4,2,3,13,0,0,2,0,0,1,4,2,0,0,8,0,0,0,4,0,8,0,0,6,3,0,1,2,0,1,0,65,0,0,0,2,9,1,7,0,0,0,4,8,1,1,8,2,0,0,0,2,0,1,1,21,0,0,3,15,1,11,1,0,1,7,10,0,17,2,30,0,22,0,7,0,145,5,1,2,0,0,15,0,0,1,0,83,0,0,5,0,0,10,5,0,9,1,0,3,6,4,33,1,3,5,0,14,6,3,16,3,2,0,0,0,12,1,2,0,0,0,0,0,0,2,3,0,2
"05 Jul",5,14,0,2,8,19,3,8,6,2,3,0,3,15,6,2,2,0,32,3,14,5,16,11,1,0,0,21,0,1,36,23,6,6,0,2,13,0,2,2,0,1,4,4,121,0,18,1,3,0,6,1,5,0,8,2,3,1,4,12,1,0,0,0,1,2,10,0,5,0,15,7,1,1,1,0,8,0,0,15,8,0,4,11,0,2,10,86,3,6,1,2,7,8,3,0,0,0,0,22,1,9,16,7,0,0,14,1,2,2,2,33,17,1,4,13,0,5,0,2,2,8,18,2,12,6,58,0,22,3,3,0,283,31,3,35,0,0,18,2,21,2,1,74,0,0,0,1,2,6,13,0,4,2,0,4,5,0,22,0,1,30,0,10,17,0,11,0,2,0,0,1,9,0,4,1,2,0,1,0,0,2,0,53,0
"06 Jul",4,2,0,6,1,1,2,2,1,1,3,0,10,1,2,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,4,6,5,2,0,0,4,2,0,42,1,0,0,3,42,1,5,1,2,0,0,0,0,1,1,0,1,1,0,8,0,0,0,0,0,2,3,6,1,1,6,2,0,0,5,0,5,0,0,4,5,0,0,2,0,0,0,21,9,0,0,0,0,1,0,0,0,0,2,0,2,4,4,2,1,0,4,0,3,2,1,18,9,0,3,1,1,12,0,1,0,1,8,0,2,1,9,0,4,0,1,2,56,1,1,1,0,0,3,0,1,2,3,14,0,0,0,0,0,3,0,0,0,1,0,3,1,0,8,0,2,1,0,4,0,0,1,1,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,47,1
"07 Jul",6,1,0,11,2,0,0,0,1,0,0,0,4,1,0,0,0,0,12,0,6,2,1,0,0,0,0,4,0,1,5,0,7,4,0,0,11,0,0,0,0,0,0,3,61,0,4,0,3,0,0,0,1,1,2,0,0,2,0,1,0,0,0,3,0,0,6,0,4,1,7,0,7,5,4,0,5,1,0,4,3,0,0,0,0,2,0,19,14,0,0,0,3,1,1,1,0,0,4,2,0,3,1,0,0,0,0,0,3,0,2,23,7,0,2,4,0,1,1,0,0,0,21,0,0,0,7,0,6,0,1,0,100,1,0,0,0,0,2,0,0,0,1,13,0,1,0,0,0,4,4,0,1,2,1,0,3,0,4,0,1,0,0,0,1,1,0,1,1,1,0,1,3,0,4,1,1,0,0,0,0,9,2,5,0
"08 Jul",9,4,1,1,22,11,4,18,20,0,0,1,9,17,0,2,1,0,34,0,8,1,13,4,1,0,0,6,0,2,42,19,3,5,0,0,16,0,0,0,17,1,1,1,88,0,2,9,2,0,1,2,0,1,18,1,1,6,2,12,3,0,0,0,2,8,11,1,3,1,8,0,2,1,7,0,4,0,0,11,7,0,3,13,0,3,0,62,15,5,1,0,6,1,6,1,0,1,0,0,0,8,38,4,0,0,3,2,0,2,2,54,5,0,2,39,0,16,0,0,2,8,30,9,4,0,33,0,1,0,4,0,253,0,1,4,0,0,5,0,2,0,0,68,0,1,1,0,0,11,8,0,11,3,10,2,8,9,48,0,1,0,1,4,4,3,16,4,1,0,0,1,3,0,12,0,1,0,0,2,2,43,0,13,1
"09 Jul",1,6,1,1,8,7,2,12,35,1,1,1,5,1,2,2,0,0,53,1,13,5,10,17,1,0,0,9,1,1,30,9,4,7,1,3,7,2,11,1,2,0,0,3,31,2,17,0,1,0,2,0,1,0,17,0,11,1,0,0,3,1,2,5,0,2,9,2,5,0,1,3,0,2,1,0,0,0,0,12,8,0,2,7,1,0,5,59,8,3,0,2,5,0,0,0,0,1,0,6,4,2,21,1,1,0,1,4,1,3,4,19,0,1,4,10,0,0,0,1,0,8,19,0,4,0,41,0,1,1,0,0,206,1,1,1,0,0,3,0,28,1,0,70,0,2,0,1,1,4,2,0,4,0,2,1,4,0,43,0,4,1,0,23,35,0,16,12,1,0,2,4,1,0,6,0,0,0,0,0,0,1,0,6,5
"10 Jul",4,13,0,6,0,5,1,8,2,3,0,2,7,13,5,3,0,0,18,0,18,7,15,18,4,0,0,21,0,6,11,11,16,6,1,1,17,5,6,0,0,1,0,2,67,3,3,4,2,0,2,0,3,0,7,0,4,2,2,7,0,0,0,8,0,3,8,1,10,0,2,11,0,0,8,0,10,0,0,23,3,0,2,7,3,1,2,59,8,2,0,2,13,5,4,2,0,0,0,2,2,10,8,7,4,0,8,3,2,4,4,45,0,1,8,16,0,8,1,0,0,9,23,1,11,5,38,0,10,0,2,0,215,20,1,3,0,0,2,5,2,0,6,54,0,0,1,1,0,11,8,0,1,5,3,3,2,2,64,2,3,5,0,15,2,12,18,1,0,0,0,20,14,0,1,0,5,0,0,0,0,0,6,19,2
"11 Jul",1,3,0,13,13,9,3,8,7,1,0,0,12,21,2,1,1,0,76,0,15,9,8,10,5,0,0,0,0,19,6,10,0,18,0,6,21,0,1,0,0,0,2,1,53,0,0,3,0,0,1,0,0,3,21,0,4,1,8,5,1,1,1,3,0,2,11,0,10,0,6,0,2,0,4,0,1,9,0,7,12,0,1,5,1,0,4,43,7,2,2,2,7,10,4,0,0,0,0,1,4,8,10,1,13,0,2,0,0,0,0,97,0,4,4,9,0,1,0,3,2,10,10,0,2,2,19,0,11,0,0,0,236,18,0,1,0,0,6,0,24,1,2,39,0,0,29,2,1,6,17,0,13,0,5,1,2,1,13,0,2,0,3,13,8,0,1,6,0,0,0,3,8,2,6,2,2,0,3,1,0,0,2,13,0
"12 Jul",3,3,0,10,5,8,4,3,5,2,1,1,0,12,1,1,0,0,11,0,8,1,10,7,2,0,0,35,1,1,14,8,5,12,2,1,9,0,0,3,11,0,0,3,52,0,10,0,0,0,2,0,5,1,16,0,6,12,4,0,0,1,0,0,0,1,11,4,13,0,8,3,0,4,6,0,0,0,0,4,4,0,1,3,0,0,2,45,0,4,0,0,0,2,10,4,0,1,0,12,4,4,3,5,2,0,1,1,2,1,1,50,2,0,5,4,0,29,0,1,3,12,22,0,9,1,20,2,11,0,0,0,242,4,3,1,0,0,3,3,9,1,0,52,0,0,0,0,5,7,1,0,0,2,4,5,4,22,6,0,4,0,0,22,4,0,18,0,0,0,0,3,4,0,1,0,4,0,2,2,0,0,0,7,0
